utc,host_monotonic_seconds,memory_used_mib,gpu_utilization_pct,compute_process_count,compute_process_memory_mib
2026-09-22T09:52:23.407633+00:00,83053.068951948,559,0,1,550.0
2026-09-22T09:52:24.407855+00:00,83054.069175171,559,0,1,550.0
2026-09-22T09:52:25.408076+00:00,83055.069396011,559,0,1,550.0
2026-09-22T09:52:26.408291+00:00,83056.069611299,559,0,1,550.0
2026-09-22T09:52:27.408530+00:00,83057.069849341,559,0,1,550.0
2026-09-22T09:52:28.408806+00:00,83058.070122939,559,0,1,550.0
2026-09-22T09:52:29.409056+00:00,83059.070371458,559,0,1,550.0
2026-09-22T09:52:30.409377+00:00,83060.070695815,559,0,1,550.0
2026-09-22T09:52:31.409625+00:00,83061.070944934,559,0,1,550.0
2026-09-22T09:52:32.409844+00:00,83062.071161381,559,0,1,550.0
2026-09-22T09:52:33.410006+00:00,83063.071326338,559,0,1,550.0
2026-09-22T09:52:34.410214+00:00,83064.071534142,559,0,1,550.0
2026-09-22T09:52:35.410421+00:00,83065.071741784,559,0,1,550.0
2026-09-22T09:52:36.410585+00:00,83066.071906035,559,0,1,550.0
2026-09-22T09:52:37.410871+00:00,83067.072186649,559,0,1,550.0
2026-09-22T09:52:38.411070+00:00,83068.072390072,559,0,1,550.0
2026-09-22T09:52:39.411312+00:00,83069.072629023,559,0,1,550.0
2026-09-22T09:52:40.411465+00:00,83070.072786509,559,0,1,550.0
2026-09-22T09:52:41.411830+00:00,83071.073150313,559,0,1,550.0
2026-09-22T09:52:42.412046+00:00,83072.073366342,559,0,1,550.0
2026-09-22T09:52:43.412237+00:00,83073.073556217,559,0,1,550.0
2026-09-22T09:52:44.412875+00:00,83074.074192117,559,0,1,550.0
2026-09-22T09:52:45.413148+00:00,83075.074466975,559,0,1,550.0
2026-09-22T09:52:46.413366+00:00,83076.074685521,559,0,1,550.0
2026-09-22T09:52:47.413600+00:00,83077.074918992,592,1,2,1100.0
2026-09-22T09:52:48.413803+00:00,83078.075123344,1114,0,2,1100.0
2026-09-22T09:52:49.413984+00:00,83079.075303948,1114,0,2,1100.0
2026-09-22T09:52:50.414258+00:00,83080.075573646,1114,0,2,1100.0
2026-09-22T09:52:51.414465+00:00,83081.075784749,1114,0,2,1100.0
2026-09-22T09:52:52.414732+00:00,83082.076051816,1114,0,2,1100.0
2026-09-22T09:52:53.414953+00:00,83083.076271596,1114,0,2,1100.0
2026-09-22T09:52:54.415168+00:00,83084.076487064,1114,0,2,1100.0
2026-09-22T09:52:55.415411+00:00,83085.076728914,1114,0,2,1100.0
2026-09-22T09:52:56.415630+00:00,83086.076949494,1114,0,2,1100.0
2026-09-22T09:52:57.415883+00:00,83087.077200976,1114,0,2,1100.0
2026-09-22T09:52:58.416239+00:00,83088.07755808,1114,0,2,1100.0
2026-09-22T09:52:59.416467+00:00,83089.077785571,1114,0,2,1100.0
2026-09-22T09:53:00.416748+00:00,83090.078066101,1114,0,2,1100.0
2026-09-22T09:53:01.416985+00:00,83091.078304097,1114,0,2,1100.0
2026-09-22T09:53:02.417202+00:00,83092.078521264,1114,0,2,1100.0
2026-09-22T09:53:03.417407+00:00,83093.078726268,1114,0,2,1100.0
2026-09-22T09:53:04.417611+00:00,83094.078931118,1114,0,2,1100.0
2026-09-22T09:53:05.417826+00:00,83095.079146403,1114,0,2,1100.0
2026-09-22T09:53:06.418031+00:00,83096.079350567,1114,0,2,1100.0
2026-09-22T09:53:07.418257+00:00,83097.079575075,1114,0,2,1100.0
2026-09-22T09:53:08.418543+00:00,83098.079859301,1114,0,2,1100.0
2026-09-22T09:53:09.418793+00:00,83099.080112281,1114,0,2,1100.0
2026-09-22T09:53:10.419000+00:00,83100.080319898,1114,0,2,1100.0
2026-09-22T09:53:11.419222+00:00,83101.08054095,1114,0,2,1100.0
2026-09-22T09:53:12.419425+00:00,83102.080744963,1114,0,2,1100.0
2026-09-22T09:53:13.419637+00:00,83103.080956634,1114,0,2,1100.0
2026-09-22T09:53:14.419809+00:00,83104.081131783,1114,0,2,1100.0
2026-09-22T09:53:15.420052+00:00,83105.081372438,1114,0,2,1100.0
2026-09-22T09:53:16.420262+00:00,83106.081581566,1114,0,2,1100.0
2026-09-22T09:53:17.420642+00:00,83107.081959172,1116,0,2,1102.0
2026-09-22T09:53:18.420872+00:00,83108.0821893,1118,4,2,1104.0
2026-09-22T09:53:19.421046+00:00,83109.082367633,1118,4,2,1104.0
2026-09-22T09:53:20.421314+00:00,83110.082631126,1118,3,2,1104.0
2026-09-22T09:53:21.421533+00:00,83111.082851062,1118,4,2,1104.0
2026-09-22T09:53:22.421770+00:00,83112.083089429,1118,4,2,1104.0
2026-09-22T09:53:23.421929+00:00,83113.083250935,1118,0,2,1104.0
2026-09-22T09:53:24.422185+00:00,83114.083504562,1118,0,2,1104.0
2026-09-22T09:53:25.422383+00:00,83115.08370424,1118,0,2,1104.0
2026-09-22T09:53:26.422539+00:00,83116.083861353,1118,0,2,1104.0
2026-09-22T09:53:27.422821+00:00,83117.084138632,561,0,1,552.0
2026-09-22T09:53:28.423019+00:00,83118.084340497,0,0,0,0
2026-09-22T09:53:29.423228+00:00,83119.084548422,0,0,0,0
2026-09-22T09:53:30.423434+00:00,83120.084754007,0,0,0,0
2026-09-22T09:53:31.423646+00:00,83121.084966507,0,0,0,0
2026-09-22T09:53:32.423939+00:00,83122.085257404,0,0,0,0
2026-09-22T09:53:33.424146+00:00,83123.08546588,0,0,0,0
2026-09-22T09:53:34.424379+00:00,83124.085696096,0,0,0,0
2026-09-22T09:53:35.424634+00:00,83125.085951054,0,0,0,0
2026-09-22T09:53:36.424886+00:00,83126.086203825,0,0,0,0
2026-09-22T09:53:37.425081+00:00,83127.086399677,0,0,0,0
2026-09-22T09:53:38.425284+00:00,83128.086603177,0,0,0,0
2026-09-22T09:53:39.425482+00:00,83129.086801764,0,0,0,0
2026-09-22T09:53:40.425885+00:00,83130.087202028,0,0,0,0
2026-09-22T09:53:41.426159+00:00,83131.087478145,0,0,0,0
2026-09-22T09:53:42.426354+00:00,83132.087673057,0,0,0,0
2026-09-22T09:53:43.426582+00:00,83133.08790143,0,0,0,0
2026-09-22T09:53:44.426796+00:00,83134.088115189,0,0,0,0
2026-09-22T09:53:45.426995+00:00,83135.088316021,0,0,0,0
2026-09-22T09:53:46.427197+00:00,83136.088517631,0,0,0,0
2026-09-22T09:53:47.427403+00:00,83137.088723788,0,0,0,0
2026-09-22T09:53:48.427621+00:00,83138.08894138,0,0,0,0
2026-09-22T09:53:49.427880+00:00,83139.089196954,0,0,0,0
2026-09-22T09:53:50.428091+00:00,83140.089410234,0,0,0,0
2026-09-22T09:53:51.428330+00:00,83141.089647861,0,0,0,0
2026-09-22T09:53:52.428537+00:00,83142.089856513,0,0,0,0
2026-09-22T09:53:53.428787+00:00,83143.090107331,0,0,0,0
2026-09-22T09:53:54.428988+00:00,83144.090309715,0,0,0,0
2026-09-22T09:53:55.429225+00:00,83145.090545645,0,0,0,0
2026-09-22T09:53:56.429456+00:00,83146.090773543,0,0,0,0
2026-09-22T09:53:57.429763+00:00,83147.091083458,0,0,0,0
2026-09-22T09:53:58.429975+00:00,83148.091296024,0,0,0,0
2026-09-22T09:53:59.430195+00:00,83149.091514738,0,0,0,0
2026-09-22T09:54:00.430403+00:00,83150.091722853,0,0,0,0
2026-09-22T09:54:01.430641+00:00,83151.091957732,0,0,0,0
2026-09-22T09:54:02.430864+00:00,83152.09218337,0,0,0,0
2026-09-22T09:54:03.431070+00:00,83153.092389496,0,0,0,0
2026-09-22T09:54:04.431320+00:00,83154.092639598,0,0,0,0
2026-09-22T09:54:05.431545+00:00,83155.092864446,0,0,0,0
2026-09-22T09:54:06.431790+00:00,83156.093110288,0,0,0,0
2026-09-22T09:54:07.432045+00:00,83157.093364813,0,0,0,0
2026-09-22T09:54:08.432286+00:00,83158.093606198,0,0,0,0
2026-09-22T09:54:09.432508+00:00,83159.093828378,0,0,0,0
2026-09-22T09:54:10.432747+00:00,83160.094064289,0,0,0,0
2026-09-22T09:54:11.433037+00:00,83161.094354144,0,0,0,0
2026-09-22T09:54:12.433254+00:00,83162.094572915,0,0,0,0
2026-09-22T09:54:13.433592+00:00,83163.094908619,0,0,0,0
2026-09-22T09:54:14.433813+00:00,83164.095132735,0,0,0,0
2026-09-22T09:54:15.434064+00:00,83165.095381017,0,0,0,0
2026-09-22T09:54:16.434285+00:00,83166.095604033,0,0,0,0
2026-09-22T09:54:17.434538+00:00,83167.095858892,0,0,0,0
2026-09-22T09:54:18.434759+00:00,83168.096078545,0,0,0,0
2026-09-22T09:54:19.435037+00:00,83169.096353205,0,0,0,0
2026-09-22T09:54:20.435261+00:00,83170.096580054,0,0,0,0
2026-09-22T09:54:21.435464+00:00,83171.096783978,0,0,0,0
2026-09-22T09:54:22.435743+00:00,83172.096993604,0,0,0,0
2026-09-22T09:54:23.435887+00:00,83173.097207003,0,0,0,0
2026-09-22T09:54:24.436126+00:00,83174.097443546,0,0,0,0
2026-09-22T09:54:25.436455+00:00,83175.097771711,0,0,0,0
2026-09-22T09:54:26.436805+00:00,83176.098121976,0,0,0,0
2026-09-22T09:54:27.436982+00:00,83177.098301822,0,0,0,0
2026-09-22T09:54:28.437169+00:00,83178.098489513,0,0,0,0
2026-09-22T09:54:29.437403+00:00,83179.098722284,22,0,1,30.0
2026-09-22T09:54:30.437615+00:00,83180.098932771,559,0,1,550.0
2026-09-22T09:54:31.437863+00:00,83181.099180578,559,0,1,550.0
2026-09-22T09:54:32.438055+00:00,83182.09937499,559,0,1,550.0
2026-09-22T09:54:33.438301+00:00,83183.099617779,559,0,1,550.0
2026-09-22T09:54:34.438515+00:00,83184.099834688,559,0,1,550.0
2026-09-22T09:54:35.438784+00:00,83185.100102473,559,0,1,550.0
2026-09-22T09:54:36.439061+00:00,83186.100378396,559,0,1,550.0
2026-09-22T09:54:37.439295+00:00,83187.10061304,559,0,1,550.0
2026-09-22T09:54:38.439522+00:00,83188.100840785,559,0,1,550.0
2026-09-22T09:54:39.439748+00:00,83189.101065592,559,0,1,550.0
2026-09-22T09:54:40.440135+00:00,83190.101450284,559,0,1,550.0
2026-09-22T09:54:41.440292+00:00,83191.101612822,559,0,1,550.0
2026-09-22T09:54:42.440606+00:00,83192.101922621,559,0,1,550.0
2026-09-22T09:54:43.440788+00:00,83193.102108888,559,0,1,550.0
2026-09-22T09:54:44.440980+00:00,83194.102301313,559,0,1,550.0
2026-09-22T09:54:45.441132+00:00,83195.102454222,559,0,1,550.0
2026-09-22T09:54:46.441271+00:00,83196.1025929,559,0,1,550.0
2026-09-22T09:54:47.441480+00:00,83197.102800167,559,0,1,550.0
2026-09-22T09:54:48.441740+00:00,83198.103059994,559,0,1,550.0
2026-09-22T09:54:49.442057+00:00,83199.103374467,559,0,1,550.0
2026-09-22T09:54:50.442325+00:00,83200.103644997,559,0,1,550.0
2026-09-22T09:54:51.442534+00:00,83201.103854612,559,0,1,550.0
2026-09-22T09:54:52.442828+00:00,83202.10414808,559,0,1,550.0
2026-09-22T09:54:53.443062+00:00,83203.104376741,559,0,1,550.0
2026-09-22T09:54:54.443277+00:00,83204.104596272,1114,0,2,1100.0
2026-09-22T09:54:55.443512+00:00,83205.104832514,1114,0,2,1100.0
2026-09-22T09:54:56.443766+00:00,83206.105086994,1114,0,2,1100.0
2026-09-22T09:54:57.444032+00:00,83207.105347857,1114,0,2,1100.0
2026-09-22T09:54:58.444292+00:00,83208.105607863,1114,0,2,1100.0
2026-09-22T09:54:59.444469+00:00,83209.105788674,1114,0,2,1100.0
2026-09-22T09:55:00.444744+00:00,83210.106060954,1114,0,2,1100.0
2026-09-22T09:55:01.444950+00:00,83211.106269801,1114,0,2,1100.0
2026-09-22T09:55:02.445218+00:00,83212.106534763,1114,0,2,1100.0
2026-09-22T09:55:03.445452+00:00,83213.106770123,1114,0,2,1100.0
2026-09-22T09:55:04.445736+00:00,83214.107052909,1114,0,2,1100.0
2026-09-22T09:55:05.445996+00:00,83215.107316835,1114,0,2,1100.0
2026-09-22T09:55:06.446227+00:00,83216.107546402,1114,0,2,1100.0
2026-09-22T09:55:07.446456+00:00,83217.107773784,1114,0,2,1100.0
2026-09-22T09:55:08.446649+00:00,83218.107968861,1114,0,2,1100.0
2026-09-22T09:55:09.446868+00:00,83219.108187373,1114,0,2,1100.0
2026-09-22T09:55:10.447072+00:00,83220.108392029,1114,0,2,1100.0
2026-09-22T09:55:11.447266+00:00,83221.108587449,1114,0,2,1100.0
2026-09-22T09:55:12.447479+00:00,83222.108799012,1114,0,2,1100.0
2026-09-22T09:55:13.447730+00:00,83223.109050054,1114,0,2,1100.0
2026-09-22T09:55:14.447876+00:00,83224.109197331,1114,0,2,1100.0
2026-09-22T09:55:15.448131+00:00,83225.109449839,1114,0,2,1100.0
2026-09-22T09:55:16.448339+00:00,83226.109659603,1114,0,2,1100.0
2026-09-22T09:55:17.448550+00:00,83227.109869521,1114,0,2,1100.0
2026-09-22T09:55:18.448788+00:00,83228.110108499,1114,0,2,1100.0
2026-09-22T09:55:19.449055+00:00,83229.110375444,1114,0,2,1100.0
2026-09-22T09:55:20.449372+00:00,83230.110690533,1114,0,2,1100.0
2026-09-22T09:55:21.449579+00:00,83231.110898397,1114,0,2,1100.0
2026-09-22T09:55:22.449890+00:00,83232.111206514,1114,0,2,1100.0
2026-09-22T09:55:23.450110+00:00,83233.111428977,1114,0,2,1100.0
2026-09-22T09:55:24.450365+00:00,83234.111684289,1114,0,2,1102.0
2026-09-22T09:55:25.450780+00:00,83235.112096201,1118,3,2,1104.0
2026-09-22T09:55:26.450968+00:00,83236.112286779,1118,3,2,1104.0
2026-09-22T09:55:27.451212+00:00,83237.11252993,1118,3,2,1104.0
2026-09-22T09:55:28.451468+00:00,83238.112784497,1118,0,2,1104.0
2026-09-22T09:55:29.451772+00:00,83239.113087832,1118,0,2,1104.0
2026-09-22T09:55:30.451992+00:00,83240.113310714,1118,0,2,1104.0
2026-09-22T09:55:31.452208+00:00,83241.113528597,1118,0,2,1104.0
2026-09-22T09:55:32.452545+00:00,83242.113858442,561,1,1,552.0
2026-09-22T09:55:33.452824+00:00,83243.114142477,561,0,1,552.0
2026-09-22T09:55:34.453035+00:00,83244.114354529,561,0,1,550.0
2026-09-22T09:55:35.453228+00:00,83245.114546165,0,0,0,0
2026-09-22T09:55:36.453435+00:00,83246.114752993,0,0,0,0
2026-09-22T09:55:37.453728+00:00,83247.11499562,0,0,0,0
2026-09-22T09:55:38.453921+00:00,83248.115239614,0,0,0,0
2026-09-22T09:55:39.454139+00:00,83249.115457526,0,0,0,0
2026-09-22T09:55:40.454386+00:00,83250.115704653,0,0,0,0
2026-09-22T09:55:41.454640+00:00,83251.115958924,0,0,0,0
2026-09-22T09:55:42.454880+00:00,83252.116198407,0,0,0,0
2026-09-22T09:55:43.455096+00:00,83253.11641493,0,0,0,0
2026-09-22T09:55:44.455298+00:00,83254.11661681,0,0,0,0
2026-09-22T09:55:45.455523+00:00,83255.116839873,0,0,0,0
2026-09-22T09:55:46.455772+00:00,83256.117092408,0,0,0,0
2026-09-22T09:55:47.455927+00:00,83257.117247515,0,0,0,0
2026-09-22T09:55:48.456192+00:00,83258.117508776,0,0,0,0
2026-09-22T09:55:49.456398+00:00,83259.117717131,0,0,0,0
2026-09-22T09:55:50.456669+00:00,83260.117985314,0,0,0,0
2026-09-22T09:55:51.456875+00:00,83261.11819307,0,0,0,0
2026-09-22T09:55:52.457114+00:00,83262.118433297,0,0,0,0
2026-09-22T09:55:53.457317+00:00,83263.11863758,0,0,0,0
2026-09-22T09:55:54.457524+00:00,83264.1188428,0,0,0,0
2026-09-22T09:55:55.457762+00:00,83265.119082067,0,0,0,0
2026-09-22T09:55:56.458039+00:00,83266.119359577,0,0,0,0
2026-09-22T09:55:57.458237+00:00,83267.119558005,0,0,0,0
2026-09-22T09:55:58.458372+00:00,83268.119694689,0,0,0,0
2026-09-22T09:55:59.458598+00:00,83269.119916382,0,0,0,0
2026-09-22T09:56:00.458800+00:00,83270.120121266,0,0,0,0
2026-09-22T09:56:01.459005+00:00,83271.120323922,0,0,0,0
2026-09-22T09:56:02.459246+00:00,83272.120562773,0,0,0,0
2026-09-22T09:56:03.459531+00:00,83273.120849131,0,0,0,0
2026-09-22T09:56:04.459764+00:00,83274.121084682,0,0,0,0
2026-09-22T09:56:05.460038+00:00,83275.121359092,0,0,0,0
2026-09-22T09:56:06.460284+00:00,83276.121603627,0,0,0,0
2026-09-22T09:56:07.460477+00:00,83277.121797621,0,0,0,0
2026-09-22T09:56:08.460729+00:00,83278.122049566,0,0,0,0
2026-09-22T09:56:09.460979+00:00,83279.122298148,0,0,0,0
2026-09-22T09:56:10.461191+00:00,83280.122511314,0,0,0,0
2026-09-22T09:56:11.461400+00:00,83281.122720696,0,0,0,0
2026-09-22T09:56:12.462622+00:00,83282.123942674,0,0,0,0
2026-09-22T09:56:13.462823+00:00,83283.124144288,0,0,0,0
2026-09-22T09:56:14.463053+00:00,83284.124372107,0,0,0,0
2026-09-22T09:56:15.463287+00:00,83285.124605274,0,0,0,0
2026-09-22T09:56:16.463504+00:00,83286.124823852,0,0,0,0
2026-09-22T09:56:17.463779+00:00,83287.125098201,0,0,0,0
2026-09-22T09:56:18.464004+00:00,83288.125324348,0,0,0,0
2026-09-22T09:56:19.464210+00:00,83289.125529639,0,0,0,0
2026-09-22T09:56:20.464446+00:00,83290.125765237,0,0,0,0
2026-09-22T09:56:21.464633+00:00,83291.125954037,0,0,0,0
2026-09-22T09:56:22.464826+00:00,83292.126147341,0,0,0,0
2026-09-22T09:56:23.465030+00:00,83293.126349571,0,0,0,0
2026-09-22T09:56:24.465308+00:00,83294.126624137,0,0,0,0
2026-09-22T09:56:25.465511+00:00,83295.126830585,0,0,0,0
2026-09-22T09:56:26.465787+00:00,83296.127106415,0,0,0,0
2026-09-22T09:56:27.466012+00:00,83297.127332171,0,0,0,0
2026-09-22T09:56:28.466261+00:00,83298.127578521,0,0,0,0
2026-09-22T09:56:29.466437+00:00,83299.12775729,0,0,0,0
2026-09-22T09:56:30.466671+00:00,83300.127988333,0,0,0,0
2026-09-22T09:56:31.466921+00:00,83301.128238531,0,0,0,0
2026-09-22T09:56:32.467281+00:00,83302.128597868,0,0,0,0
2026-09-22T09:56:33.467503+00:00,83303.128822591,0,0,0,0
2026-09-22T09:56:34.467757+00:00,83304.129074586,22,3,1,106.0
2026-09-22T09:56:35.467934+00:00,83305.129251296,559,0,1,550.0
2026-09-22T09:56:36.468156+00:00,83306.129476175,559,0,1,550.0
2026-09-22T09:56:37.468335+00:00,83307.129654242,559,0,1,550.0
2026-09-22T09:56:38.468574+00:00,83308.129893041,559,0,1,550.0
2026-09-22T09:56:39.468841+00:00,83309.130158724,559,0,1,550.0
2026-09-22T09:56:40.469049+00:00,83310.130365829,559,0,1,550.0
2026-09-22T09:56:41.469258+00:00,83311.130577447,559,0,1,550.0
2026-09-22T09:56:42.469459+00:00,83312.130779579,559,0,1,550.0
2026-09-22T09:56:43.469757+00:00,83313.131073729,559,0,1,550.0
2026-09-22T09:56:44.470031+00:00,83314.131350112,559,0,1,550.0
2026-09-22T09:56:45.470236+00:00,83315.131553566,559,0,1,550.0
2026-09-22T09:56:46.470452+00:00,83316.131770801,559,0,1,550.0
2026-09-22T09:56:47.470756+00:00,83317.132072227,559,0,1,550.0
2026-09-22T09:56:48.471043+00:00,83318.132360683,559,0,1,550.0
2026-09-22T09:56:49.471255+00:00,83319.132575528,559,0,1,550.0
2026-09-22T09:56:50.471447+00:00,83320.1327667,559,0,1,550.0
2026-09-22T09:56:51.471743+00:00,83321.132993591,559,0,1,550.0
2026-09-22T09:56:52.471888+00:00,83322.133207663,559,0,1,550.0
2026-09-22T09:56:53.472131+00:00,83323.133448565,559,0,1,550.0
2026-09-22T09:56:54.472399+00:00,83324.133715868,559,0,1,550.0
2026-09-22T09:56:55.472619+00:00,83325.133939528,559,0,1,550.0
2026-09-22T09:56:56.472889+00:00,83326.13420805,559,0,1,550.0
2026-09-22T09:56:57.473159+00:00,83327.134480729,559,0,1,550.0
2026-09-22T09:56:58.473356+00:00,83328.134675088,565,3,2,578.0
2026-09-22T09:56:59.473602+00:00,83329.134918815,1114,0,2,1100.0
2026-09-22T09:57:00.473880+00:00,83330.135199694,1114,0,2,1100.0
2026-09-22T09:57:01.474083+00:00,83331.135404125,1114,0,2,1100.0
2026-09-22T09:57:02.474284+00:00,83332.135604943,1114,0,2,1100.0
2026-09-22T09:57:03.474526+00:00,83333.135846144,1114,0,2,1100.0
2026-09-22T09:57:04.474775+00:00,83334.136093011,1114,0,2,1100.0
2026-09-22T09:57:05.475046+00:00,83335.136363315,1114,0,2,1100.0
2026-09-22T09:57:06.475286+00:00,83336.136602719,1114,0,2,1100.0
2026-09-22T09:57:07.475539+00:00,83337.136857471,1114,0,2,1100.0
2026-09-22T09:57:08.475785+00:00,83338.137104527,1114,0,2,1100.0
2026-09-22T09:57:09.475985+00:00,83339.137304807,1114,0,2,1100.0
2026-09-22T09:57:10.476192+00:00,83340.137511677,1114,0,2,1100.0
2026-09-22T09:57:11.476404+00:00,83341.137725432,1114,0,2,1100.0
2026-09-22T09:57:12.476576+00:00,83342.137897265,1114,0,2,1100.0
2026-09-22T09:57:13.476872+00:00,83343.138189811,1114,0,2,1100.0
2026-09-22T09:57:14.477102+00:00,83344.138420436,1114,0,2,1100.0
2026-09-22T09:57:15.477345+00:00,83345.138663741,1114,0,2,1100.0
2026-09-22T09:57:16.477556+00:00,83346.138876239,1114,0,2,1100.0
2026-09-22T09:57:17.477831+00:00,83347.139150669,1114,0,2,1100.0
2026-09-22T09:57:18.478056+00:00,83348.139372238,1114,0,2,1100.0
2026-09-22T09:57:19.478287+00:00,83349.139603906,1114,0,2,1100.0
2026-09-22T09:57:20.478533+00:00,83350.13985303,1114,0,2,1100.0
2026-09-22T09:57:21.478836+00:00,83351.140152946,1114,0,2,1100.0
2026-09-22T09:57:22.479030+00:00,83352.140349753,1114,0,2,1100.0
2026-09-22T09:57:23.479264+00:00,83353.140584473,1114,0,2,1100.0
2026-09-22T09:57:24.479455+00:00,83354.140775469,1114,0,2,1100.0
2026-09-22T09:57:25.479724+00:00,83355.141040631,1114,0,2,1100.0
2026-09-22T09:57:26.480005+00:00,83356.141322397,1118,0,2,1104.0
2026-09-22T09:57:27.480195+00:00,83357.141515023,1118,4,2,1104.0
2026-09-22T09:57:28.480466+00:00,83358.141785924,1118,0,2,1104.0
2026-09-22T09:57:29.480737+00:00,83359.141998319,1118,0,2,1104.0
2026-09-22T09:57:30.480803+00:00,83360.142122493,1118,0,2,1104.0
2026-09-22T09:57:31.481050+00:00,83361.142370499,1118,0,2,1104.0
2026-09-22T09:57:32.481315+00:00,83362.142631202,561,0,1,552.0
2026-09-22T09:57:33.481524+00:00,83363.142841638,561,0,1,552.0
2026-09-22T09:57:34.481797+00:00,83364.143115628,561,0,1,552.0
2026-09-22T09:57:35.482031+00:00,83365.143350895,561,0,1,552.0
2026-09-22T09:57:36.482239+00:00,83366.143558767,0,0,0,0
2026-09-22T09:57:37.482386+00:00,83367.143708147,0,0,0,0
2026-09-22T09:57:38.482664+00:00,83368.143983951,0,0,0,0
2026-09-22T09:57:39.482803+00:00,83369.144123297,0,0,0,0
2026-09-22T09:57:40.483062+00:00,83370.144377955,0,0,0,0
2026-09-22T09:57:41.483276+00:00,83371.144594975,0,0,0,0
2026-09-22T09:57:42.483579+00:00,83372.144897008,0,0,0,0
2026-09-22T09:57:43.483868+00:00,83373.145186042,0,0,0,0
2026-09-22T09:57:44.484092+00:00,83374.145409957,0,0,0,0
2026-09-22T09:57:45.484308+00:00,83375.145627963,0,0,0,0
2026-09-22T09:57:46.484489+00:00,83376.145809529,0,0,0,0
2026-09-22T09:57:47.484793+00:00,83377.146113279,0,0,0,0
2026-09-22T09:57:48.485019+00:00,83378.146337518,0,0,0,0
2026-09-22T09:57:49.485211+00:00,83379.146531648,0,0,0,0
2026-09-22T09:57:50.485443+00:00,83380.146761758,0,0,0,0
2026-09-22T09:57:51.485663+00:00,83381.14698296,0,0,0,0
2026-09-22T09:57:52.485813+00:00,83382.147133039,0,0,0,0
2026-09-22T09:57:53.486070+00:00,83383.147388524,0,0,0,0
2026-09-22T09:57:54.486276+00:00,83384.147594324,0,0,0,0
2026-09-22T09:57:55.486476+00:00,83385.147795638,0,0,0,0
2026-09-22T09:57:56.486634+00:00,83386.14795638,0,0,0,0
2026-09-22T09:57:57.486838+00:00,83387.148158537,0,0,0,0
2026-09-22T09:57:58.487031+00:00,83388.148352893,0,0,0,0
2026-09-22T09:57:59.487237+00:00,83389.14855814,0,0,0,0
2026-09-22T09:58:00.487432+00:00,83390.148753688,0,0,0,0
2026-09-22T09:58:01.487636+00:00,83391.148957009,0,0,0,0
2026-09-22T09:58:02.487842+00:00,83392.149163097,0,0,0,0
2026-09-22T09:58:03.488061+00:00,83393.149379556,0,0,0,0
2026-09-22T09:58:04.488312+00:00,83394.149631052,0,0,0,0
2026-09-22T09:58:05.488616+00:00,83395.149935008,0,0,0,0
2026-09-22T09:58:06.488886+00:00,83396.15020601,0,0,0,0
2026-09-22T09:58:07.489094+00:00,83397.150414906,0,0,0,0
2026-09-22T09:58:08.489302+00:00,83398.150623561,0,0,0,0
2026-09-22T09:58:09.489510+00:00,83399.150831306,0,0,0,0
2026-09-22T09:58:10.489729+00:00,83400.151050266,0,0,0,0
2026-09-22T09:58:11.490014+00:00,83401.151335319,0,0,0,0
2026-09-22T09:58:12.490228+00:00,83402.151547023,0,0,0,0
2026-09-22T09:58:13.490422+00:00,83403.151742911,0,0,0,0
2026-09-22T09:58:14.490607+00:00,83404.151928072,0,0,0,0
2026-09-22T09:58:15.490874+00:00,83405.152190476,0,0,0,0
2026-09-22T09:58:16.491064+00:00,83406.152386028,0,0,0,0
2026-09-22T09:58:17.491288+00:00,83407.152607861,0,0,0,0
2026-09-22T09:58:18.491497+00:00,83408.152817291,0,0,0,0
2026-09-22T09:58:19.491755+00:00,83409.153074012,0,0,0,0
2026-09-22T09:58:20.491999+00:00,83410.153317207,0,0,0,0
2026-09-22T09:58:21.492245+00:00,83411.153562118,0,0,0,0
2026-09-22T09:58:22.492456+00:00,83412.153775389,0,0,0,0
2026-09-22T09:58:23.492610+00:00,83413.153932014,0,0,0,0
2026-09-22T09:58:24.492925+00:00,83414.154245765,0,0,0,0
2026-09-22T09:58:25.493162+00:00,83415.154482051,0,0,0,0
2026-09-22T09:58:26.493375+00:00,83416.154696103,0,0,0,0
2026-09-22T09:58:27.493562+00:00,83417.154883024,0,0,0,0
2026-09-22T09:58:28.493779+00:00,83418.155098584,0,0,0,0
2026-09-22T09:58:29.494070+00:00,83419.155385897,0,0,0,0
2026-09-22T09:58:30.494301+00:00,83420.155618386,0,0,0,0
2026-09-22T09:58:31.494506+00:00,83421.155825937,0,0,0,0
2026-09-22T09:58:32.494808+00:00,83422.156127174,0,0,0,0
2026-09-22T09:58:33.494999+00:00,83423.156318846,0,0,0,0
2026-09-22T09:58:34.495150+00:00,83424.156472029,0,0,0,0
2026-09-22T09:58:35.495338+00:00,83425.15665761,0,0,0,0
2026-09-22T09:58:36.495513+00:00,83426.156833489,0,0,0,0
2026-09-22T09:58:37.495792+00:00,83427.157111553,0,0,0,0
2026-09-22T09:58:38.495985+00:00,83428.157305112,0,0,0,0
2026-09-22T09:58:39.496199+00:00,83429.157516665,559,2,1,550.0
2026-09-22T09:58:40.496420+00:00,83430.157738574,559,0,1,550.0
2026-09-22T09:58:41.496632+00:00,83431.157950299,559,0,1,550.0
2026-09-22T09:58:42.496843+00:00,83432.158163338,559,0,1,550.0
